195.3519 	EXP 	motor_cue: autoDraw = False
195.3519 	EXP 	attempt: autoDraw = True
199.1054 	EXP 	attempt: autoDraw = False
199.1054 	EXP 	image_2: autoDraw = True
201.0872 	EXP 	New trial (rep=1, index=7): <Trial 22 (7 in rep 1) data={'img': '../stims/both_feet.png', 'event_label': 'BOTH_MI_STIM', 'thisN': 22, 'thisTrialN': 7, 'thisRepN': 1}>
201.1086 	EXP 	image_2: autoDraw = False
201.1086 	EXP 	attention_cross: autoDraw = True
203.1772 	EXP 	attention_cross: autoDraw = False
203.1772 	EXP 	motor_cue: image = '../stims/both_feet.png'
203.1772 	EXP 	motor_cue: autoDraw = True
204.3601 	EXP 	motor_cue: autoDraw = False
204.3601 	EXP 	attempt: autoDraw = True
208.1060 	EXP 	attempt: autoDraw = False
208.1060 	EXP 	image_2: autoDraw = True
210.0827 	EXP 	New trial (rep=1, index=8): <Trial 23 (8 in rep 1) data={'img': '../stims/both_feet.png', 'event_label': 'BOTH_MI_STIM', 'thisN': 23, 'thisTrialN': 8, 'thisRepN': 1}>
210.1037 	EXP 	image_2: autoDraw = False
210.1037 	EXP 	attention_cross: autoDraw = True
212.1385 	EXP 	attention_cross: autoDraw = False
212.1385 	EXP 	motor_cue: image = '../stims/both_feet.png'
212.1385 	EXP 	motor_cue: autoDraw = True
213.3533 	EXP 	motor_cue: autoDraw = False
213.3533 	EXP 	attempt: autoDraw = True
217.1035 	EXP 	attempt: autoDraw = False
217.1035 	EXP 	image_2: autoDraw = True
219.1059 	EXP 	New trial (rep=1, index=9): <Trial 24 (9 in rep 1) data={'img': '../stims/both_feet.png', 'event_label': 'BOTH_MI_STIM', 'thisN': 24, 'thisTrialN': 9, 'thisRepN': 1}>
219.1200 	EXP 	image_2: autoDraw = False
219.1200 	EXP 	attention_cross: autoDraw = True
221.1433 	EXP 	attention_cross: autoDraw = False
221.1433 	EXP 	motor_cue: image = '../stims/both_feet.png'
